"estado","estadoSigla","municipio","cnes","dataNotificacaoOcupacao","ocupHospCli","ocupHospUti","ocupSRAGCli","ocupSRAGUti","altas","obitos","ocupacaoInformada","algumaOcupacaoInformada","nomeCnes","ofertaRespiradores","ofertaHospCli","ofertaHospUti","ofertaSRAGCli","ofertaSRAGUti"
"Santa Catarina","SC","Pinhalzinho","2537826","2020-10-21T03:00:30.157Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE PINHALZINHO",0.0,43.0,0.0,0.0,0.0
"Ceará","CE","Tianguá","2560852","2020-10-20T03:00:00.000Z",70.0,0.0,10.0,5,1.0,0,True,True,"HOSPITAL MATERNIDADE MADALENA NUNES",5.0,94.0,0.0,24.0,10.0
"Ceará","CE","Mucambo","2664151","2020-10-20T03:00:00.000Z",3.0,0.0,4.0,0,1.0,0,True,True,"HOSPITAL MUNICIPAL SENADOR CARLOS JEREISSATI",0.0,40.0,0.0,10.0,0.0
"Paraná","PR","Ponta Grossa","2686945","2020-10-21T03:00:16.119Z",51.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO CAMILO",1.0,94.0,0.0,0.0,0.0
"Paraná","PR","Paranaguá","2687127","2020-10-21T03:00:24.615Z",94.0,34.0,10.0,20,1.0,1,True,True,"HOSPITAL REGIONAL DO LITORAL",14.0,109.0,14.0,10.0,14.0
"Pernambuco","PE","Brejinho","2711907","2020-10-21T03:00:49.848Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL CLOTILDES DE FONTE RANGEL",0.0,11.0,0.0,4.0,0.0
"Piauí","PI","Teresina","2726971","2020-10-21T03:00:40.337Z",166.0,9.0,9.0,8,0.0,1,True,True,"HOSPITAL GETULIO VARGAS",20.0,318.0,20.0,30.0,50.0
"São Paulo","SP","Santo Anastácio","2751046","2020-10-21T03:00:32.390Z",6.0,0.0,1.0,0,0.0,0,True,True,"SANTA CASA DE SANTO ANASTACIO",1.0,56.0,0.0,5.0,0.0
"Pernambuco","PE","Carnaubeira da Penha","4018044","2020-10-21T03:00:58.693Z",0.0,0.0,0.0,0,7.0,0,True,True,"UNIDADE MISTA ARGEMIRO JOSE TORRES",0.0,11.0,0.0,6.0,0.0
"Minas Gerais","MG","Muriaé","4042107","2020-10-21T03:00:27.471Z",20.0,15.0,0.0,1,0.0,0,True,True,"HOSPITAL PRONTOCOR DE MURIAE",9.0,104.0,10.0,0.0,0.0
"Paraná","PR","Foz do Iguaçu","5061989","2020-10-20T03:00:00.000Z",146.0,51.0,32.0,30,0.0,1,True,True,"HOSPITAL MUNICIPAL PADRE GERMANO LAUCK",50.0,221.0,30.0,52.0,30.0
"Paraná","PR","Dois Vizinhos","5232511","2020-10-21T03:00:50.174Z",24.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL PRO VIDA",1.0,52.0,0.0,0.0,0.0
"Paraná","PR","Ponta Grossa","5833418","2020-10-21T03:00:22.867Z",60.0,8.0,9.0,5,2.0,0,True,True,"HOSPITAL GERAL UNIMED",0.0,101.0,15.0,0.0,0.0
"Maranhão","MA","São Luís","6047955","2020-10-21T03:00:32.900Z",1.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO JOSE",0.0,93.0,0.0,12.0,0.0
"São Paulo","SP","São José do Rio Preto","6236596","2020-10-21T03:00:25.773Z",38.0,1.0,0.0,0,0.0,0,True,True,"HOSPITAL ESTADUAL JOAO PAULO II SAO JOSE DO RIO PRETO",15.0,87.0,8.0,0.0,0.0
"Bahia","BA","Santo Antônio de Jesus","6414702","2020-10-21T03:00:25.542Z",31.0,20.0,1.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE SANTO ANTONIO DE JESUS",0.0,130.0,20.0,5.0,5.0
"Santa Catarina","SC","São Miguel do Oeste","6683134","2020-10-21T03:00:23.380Z",46.0,2.0,4.0,9,0.0,0,True,True,"HOSPITAL REGIONAL TEREZINHA GAIO BASSO",14.0,82.0,10.0,43.0,18.0
"Espírito Santo","ES","Vila Velha","7530706","2020-10-21T03:00:03.723Z",58.0,6.0,11.0,0,2.0,0,True,True,"HOSPITAL ESTADUAL DE VILA VELHA",2.0,78.0,0.0,78.0,10.0
"Rio Grande do Sul","RS","Charqueadas","9528792","2020-10-21T03:00:32.839Z",8.0,6.0,2.0,3,0.0,0,True,True,"HOSPITAL DE CHARQUEADAS",1.0,60.0,0.0,0.0,0.0
"São Paulo","SP","Caraguatatuba","0092894","2020-10-21T03:00:31.146Z",6.0,10.0,6.0,10,2.0,1,True,True,"HOSPITAL REGIONAL DO LITORAL NORTE",48.0,171.0,0.0,10.0,20.0
"Sergipe","SE","Aracaju","0002534","2020-10-21T03:00:28.343Z",56.0,8.0,1.0,1,0.0,0,True,True,"HOSPITAL UNIVERSITARIO DE SERGIPE HUSE",23.0,127.0,10.0,0.0,0.0
"Minas Gerais","mg","Andrelândia","980016289990034	","2020-10-21T03:00:00.799Z",6.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Minas Gerais","MG","Belo Horizonte","0026999","2020-10-21T03:00:02.549Z",80.0,0.0,1.0,0,0.0,0,True,True,"INSTITUTO RAUL SOARES",0.0,104.0,0.0,104.0,0.0
"São Paulo","SP","Castilho","2079216","2020-10-21T03:00:08.209Z",3.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE JOSE FORTUNA",1.0,24.0,0.0,9.0,0.0
"São Paulo","SP","São Paulo","2079445","2020-10-21T03:00:08.469Z",46.0,29.0,7.0,15,0.0,0,True,True,"HOSPITAL SANTA ISABEL",0.0,98.0,25.0,0.0,0.0
"São Paulo","SP","Chavantes","2082438","2020-10-21T03:00:28.185Z",6.0,0.0,1.0,0,0.0,0,True,True,"SANTA CASA DE CHAVANTES",2.0,50.0,0.0,5.0,0.0
"São Paulo","SP","Monte Aprazível","2082667","2020-10-21T03:00:10.105Z",12.0,0.0,1.0,0,0.0,0,True,True,"SANTA CASA DE MONTE APRAZIVEL",3.0,80.0,0.0,0.0,0.0
"São Paulo","SP","São Paulo","2084473","2020-10-21T03:00:51.297Z",27.0,16.0,14.0,13,2.0,0,True,True,"HOSP MUN DR IGNACIO PROENCA DE GOUVEA",30.0,47.0,12.0,42.0,62.0
"São Paulo","SP","Novo Horizonte","2088487","2020-10-21T03:00:45.237Z",0.0,0.0,0.0,3,1.0,0,True,True,"SANTA CASA DE NOVO HORIZONTE",6.0,105.0,0.0,15.0,9.0
"São Paulo","SP","Potirendaba","2096617","2020-10-21T03:00:59.670Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL ASSISTENCIAL MARIA CAVALOTTI NEVES POTIRENDABA",3.0,31.0,0.0,0.0,0.0
"Minas Gerais","MG","Lagoa Formosa","2101874","2020-10-21T03:00:20.236Z",5.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR BININHO",1.0,19.0,0.0,0.0,0.0
"Minas Gerais","MG","Carangola","2114267","2020-10-21T03:00:23.170Z",4.0,2.0,4.0,2,0.0,1,True,True,"HOSPITAL EVANGELICO DE CARANGOLA",4.0,72.0,6.0,44.0,12.0
"Minas Gerais","MG","Leopoldina","2122650","2020-10-21T03:00:45.038Z",10.0,4.0,7.0,5,0.0,0,True,True,"CASA DE CARIDADE LEOPOLDINENSE",8.0,119.0,7.0,10.0,5.0
"Minas Gerais","MG","Juiz de Fora","2153084","2020-10-21T03:00:07.954Z",104.0,23.0,33.0,9,0.0,0,True,True,"HOSPITAL E MATERNIDADE THEREZINHA DE JESUS",61.0,240.0,42.0,20.0,20.0
"Minas Gerais","MG","Teófilo Otoni","2184834","2020-10-21T03:00:23.296Z",2.0,7.0,2.0,7,0.0,0,True,True,"HOSPITAL BOM SAMARITANO",8.0,35.0,10.0,22.0,10.0
"Rio Grande do Sul","RS","Passo Fundo","2246929","2020-10-21T03:00:25.547Z",291.0,39.0,12.0,14,2.0,0,True,True,"HOSPITAL DE CLINICAS DE PASSO FUNDO",40.0,269.0,13.0,32.0,23.0
"Rio de Janeiro","RJ","Itaocara","2295016","2020-10-21T03:00:20.350Z",16.0,6.0,0.0,0,0.0,0,True,True,"CASA DE SAUDE JOAO XXIII LTDA",0.0,29.0,4.0,0.0,0.0
"Santa Catarina","SC","Praia Grande","2305623","2020-10-21T03:00:18.901Z",32.0,0.0,3.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA DE FATIMA",2.0,50.0,0.0,19.0,0.0
"Santa Catarina","SC","Guaramirim","2492342","2020-10-21T03:00:11.037Z",8.0,0.0,2.0,0,1.0,0,True,True,"HOSPITAL SANTO ANTONIO GUARAMIRIM",4.0,50.0,0.0,10.0,0.0
"Goiás","GO","Goianésia","2534584","2020-10-21T03:00:35.810Z",44.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL IRMA FANY DURAN GOIANESIA",2.0,71.0,0.0,0.0,0.0
"Espírito Santo","ES","Vila Velha","2546957","2020-10-21T03:00:29.135Z",81.0,19.0,2.0,4,0.0,0,True,True,"HOSPITAL ANTONIO BEZERRA DE FARIAS",20.0,74.0,7.0,14.0,16.0
"Espírito Santo","ES","Muniz Freire","2547090","2020-10-21T03:00:07.652Z",4.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE MISERICORDIA JESUS MARIA JOSE",1.0,35.0,0.0,0.0,0.0
"Paraná","PR","Teixeira Soares","2557185","2020-10-21T03:00:48.094Z",2.0,0.0,0.0,0,0.0,0,True,True,"AAHTS",1.0,17.0,0.0,0.0,0.0
"Bahia","BA","Santa Rita de Cássia","2603012","2020-10-21T03:00:07.522Z",10.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTA RITA DE CASSIA",2.0,24.0,0.0,0.0,0.0
"São Paulo","SP","Itaporanga","2751674","2020-10-20T03:00:00.000Z",20.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS",2.0,49.0,0.0,8.0,0.0
"São Paulo","SP","Pindamonhangaba","2755092","2020-10-21T03:00:47.085Z",78.0,23.0,2.0,5,0.0,0,True,True,"SANTA CASA DE PINDAMONHANGABA",21.0,176.0,7.0,30.0,10.0
"Minas Gerais","MG","Arceburgo","3009718","2020-10-21T03:00:35.476Z",0.0,0.0,0.0,0,0.0,0,True,True,"PRONTO ATENDIMENTO MUNICIPAL DE ARCEBURGO",1.0,8.0,0.0,0.0,0.0
"Paraná","PR","Ponta Grossa","3658287","2020-10-21T03:00:51.502Z",9.0,0.0,3.0,1,0.0,0,True,True,"CENTRO HOSPITALAR SAO CAMILO",0.0,34.0,6.0,0.0,0.0
"Bahia","BA","Salvador","0108375","2020-10-20T03:00:00.000Z",15.0,13.0,15.0,13,1.0,0,True,True,"HOSPITAL FAMILIA SAGRADA",0.0,55.0,0.0,0.0,0.0
"Distrito Federal","DF","Brasília","0010502","2020-10-21T03:00:42.863Z",40.0,8.0,8.0,0,2.0,0,True,True,"HRS",56.0,207.0,8.0,0.0,0.0
"São Paulo","SP","São Paulo","2075962","2020-10-21T03:00:18.607Z",100.0,100.0,100.0,75,1.0,1,True,True,"HOSP DA STA CASA DE STO AMARO",36.0,125.0,14.0,2.0,29.0
"São Paulo","SP","Ipuã","2080451","2020-10-21T03:00:27.761Z",7.0,0.0,2.0,0,0.0,0,True,True,"SANTA CASA DE IPUA",1.0,49.0,0.0,4.0,0.0
"Pernambuco","PE","Calumbi","2348713","2020-10-21T03:00:23.122Z",0.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE MISTA DE SAUDE VEREADOR SILVINO CORDEIRO",0.0,17.0,0.0,3.0,0.0
"São Paulo","SP","São José do Rio Preto","3745546","2020-10-21T03:00:08.439Z",120.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL LAR NOSSA SENHORA DAS GRACAS NA PROVIDENCIA DE DEUS",1.0,130.0,0.0,0.0,0.0
"São Paulo","SP","Bernardino de Campos","2082497","2020-10-21T03:00:21.795Z",11.0,0.0,3.0,0,0.0,0,True,True,"SANTA CASA HOSPITAL JESUS MARIA JOSE",2.0,23.0,0.0,6.0,0.0
"Ceará","CE","Juazeiro do Norte","6779522","2020-10-20T03:00:00.000Z",175.0,76.0,10.0,25,4.0,3,True,True,"HOSPITAL REGIONAL DO CARIRI",62.0,173.0,50.0,42.0,64.0
"São Paulo","SP","Capivari","2748568","2020-10-21T03:00:26.374Z",4.0,0.0,3.0,0,1.0,0,True,True,"SANTA CASA DE CAPIVARI",10.0,69.0,0.0,12.0,0.0
"São Paulo","SP","São Paulo","2077493","2020-10-20T03:00:00.000Z",113.0,20.0,5.0,0,2.0,0,True,True,"HOSPITAL GERAL DE SAO MATEUS SAO PAULO",57.0,182.0,29.0,20.0,1.0
"São Paulo","SP","São Paulo","2077620","2020-10-21T03:00:00.000Z",203.0,34.0,0.0,2,1.0,0,True,True,"HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO",50.0,261.0,10.0,10.0,10.0
"São Paulo","SP","Ribeirão Preto","2082187","2020-10-21T03:00:47.404Z",438.0,63.0,22.0,26,0.0,1,True,True,"HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO",233.0,688.0,70.0,50.0,100.0
"São Paulo","SP","Araraquara","2082527","2020-10-21T03:00:21.840Z",52.0,20.0,5.0,4,2.0,0,True,True,"SANTA CASA DE ARARAQUARA",30.0,156.0,14.0,20.0,10.0
"São Paulo","SP","Barra Bonita","2082632","2020-10-21T03:00:52.137Z",30.0,0.0,2.0,0,1.0,0,True,True,"HOSPITAL E MATERNIDADE SAO JOSE BARRA BONITA",6.0,98.0,0.0,13.0,0.0
"São Paulo","SP","São Paulo","2089696","2020-10-21T03:00:12.900Z",36.0,6.0,1.0,1,0.0,0,True,True,"HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP",8.0,33.0,8.0,0.0,0.0
"São Paulo","SP","São Paulo","2091755","2020-10-21T03:00:14.299Z",85.0,32.0,14.0,17,8.0,0,True,True,"HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO",32.0,206.0,22.0,52.0,45.0
"Minas Gerais","MG","São Vicente de Minas","2123231","2020-10-21T03:00:19.549Z",2.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO VICENTE DE PAULO",2.0,31.0,0.0,10.0,0.0
"Minas Gerais","MG","Ouro Fino","2127911","2020-10-21T03:00:17.490Z",15.0,0.0,0.0,0,2.0,0,True,True,"CASA DE CARIDADE DE OURO FINO",4.0,50.0,0.0,23.0,0.0
"Minas Gerais","MG","Guanhães","2144530","2020-10-21T03:00:57.487Z",27.0,0.0,2.0,0,0.0,1,True,True,"HOSPITAL REGIONAL IMACULADA CONCEICAO",0.0,86.0,0.0,12.0,0.0
"Minas Gerais","MG","São Domingos do Prata","2144573","2020-10-21T03:00:27.875Z",6.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA DAS DORES",1.0,40.0,0.0,0.0,0.0
"Minas Gerais","MG","Mercês","2161575","2020-10-21T03:00:26.615Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO VICENTE DE PAULO DE MERCES",0.0,20.0,0.0,0.0,0.0
"Minas Gerais","MG","Contagem","2191164","2020-10-21T03:00:00.000Z",44.0,6.0,6.0,0,0.0,0,True,True,"CENTRO MATERNO INFANTIL JUVENTINA PAULA DE JESUS",14.0,93.0,10.0,6.0,2.0
"Minas Gerais","MG","Campestre","2205009","2020-10-21T03:00:36.473Z",7.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA MIS CARIDADE DE CAMPESTRE",0.0,40.0,0.0,16.0,0.0
"Minas Gerais","MG","Montes Claros","2219638","2020-10-21T02:00:58.877Z",49.0,15.0,8.0,2,0.0,0,True,True,"HOSPITAL AROLDO TOURINHO",34.0,137.0,20.0,40.0,6.0
"Rio Grande do Sul","RS","Sapiranga","2232154","2020-10-21T03:00:11.111Z",79.0,8.0,12.0,3,2.0,1,True,True,"HOSPITAL SAPIRANGA",9.0,124.0,7.0,11.0,5.0
"Maranhão","MA","Santa Luzia do Paruá","2311313","2020-10-20T03:00:00.000Z",6.0,2.0,6.0,2,0.0,0,True,True,"HOSPITAL REGIONAL DE SANTA LUZIA DO PARUA",0.0,30.0,0.0,0.0,0.0
"Pará","PA","Belém","2332981","2020-10-20T04:00:00.000Z",99.0,10.0,6.0,0,0.0,1,True,True,"HOSPITAL UNIVERSITARIO JOAO DE BARROS BARRETO",28.0,271.0,10.0,20.0,15.0
"Pernambuco","PE","Santa Cruz do Capibaribe","2344289","2020-10-21T03:00:53.777Z",31.0,0.0,3.0,0,0.0,1,True,True,"HOSPITAL MUNICIPAL RAYMUNDO FRANCELINO ARAGAO",0.0,70.0,0.0,65.0,0.0
"Goiás","GO","São Luís de Montes Belos","2442671","2020-10-21T03:00:48.590Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MONTES BELOS SAO LUIS DE MONTES BELOS",1.0,23.0,0.0,0.0,0.0
"Santa Catarina","SC","Indaial","2521873","2020-10-21T03:00:40.697Z",11.0,1.0,1.0,1,0.0,0,True,True,"HOSPITAL BEATRIZ RAMOS",7.0,99.0,0.0,30.0,10.0
"Paraná","PR","Maringá","2587335","2020-10-21T03:00:23.196Z",107.0,27.0,8.0,10,2.0,0,True,True,"HOSPITAL UNIVERSITARIO REGIONAL DE MARINGA",4.0,127.0,14.0,30.0,20.0
"Paraná","PR","Matelândia","2588188","2020-10-20T03:00:00.000Z",3.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE PADRE TEZZA",1.0,48.0,0.0,0.0,0.0
"Espírito Santo","ES","Santa Leopoldina","2599899","2020-10-21T03:00:17.308Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NS DA PENHA SANTA LEOPOLDINA",3.0,25.0,0.0,0.0,0.0
"Bahia","BA","Conceição do Jacuípe","2600609","2020-10-19T03:00:00.000Z",10.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR ANTONIO CARLOS MAGALHAES",2.0,38.0,0.0,0.0,0.0
"Ceará","CE","Iguatu","2675560","2020-10-21T03:00:25.524Z",16.0,10.0,8.0,5,1.0,1,True,True,"HOSPITAL REGIONAL DE IGUATU",8.0,123.0,0.0,32.0,10.0
"Paraná","PR","Ponta Grossa","2686791","2020-10-21T03:00:26.900Z",69.0,14.0,3.0,2,1.0,0,True,True,"ASSOCIACAO HOSPITALAR BOM JESUS",25.0,135.0,12.0,0.0,0.0
"Paraná","PR","Jaguariaíva","2687038","2020-10-21T03:00:32.468Z",33.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL CAROLINA LUPION",2.0,79.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Torres","2707950","2020-10-21T03:00:01.239Z",55.0,10.0,3.0,4,0.0,0,True,True,"HOSPITAL BENEFICENTE NOSSA SENHORA DOS NAVEGANTES",8.0,68.0,5.0,8.0,5.0
"Rio Grande do Sul","RS","Veranópolis","2707977","2020-10-21T03:00:31.930Z",63.0,0.0,4.0,0,0.0,0,True,True,"HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI",3.0,63.0,0.0,0.0,0.0
"Pernambuco","PE","Vitória de Santo Antão","2712008","2020-10-21T03:00:22.530Z",39.0,10.0,7.0,3,2.0,1,True,True,"HOSPITAL JOAO MURILO E POLICLINICA DE VITORIA",10.0,81.0,0.0,10.0,10.0
"Paraná","PR","Pitanga","2742098","2020-10-21T03:00:40.609Z",36.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO VICENTE DE PAULO",1.0,99.0,0.0,0.0,0.0
"São Paulo","SP","Presidente Prudente","2750511","2020-10-21T03:00:18.821Z",32.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL ESTADUAL DR ODILO ANTUNES DE SIQUEIRA P PRUDENTE",15.0,28.0,0.0,2.0,0.0
"Tocantins","TO","Palmas","2755157","2020-10-21T03:00:17.129Z",163.0,19.0,1.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE D REGINA SIQUEIRA CAMPOS DE PALMAS",20.0,78.0,0.0,2.0,0.0
"Minas Gerais","MG","Ipanema","2761270","2020-10-21T03:00:09.476Z",9.0,0.0,0.0,0,0.0,0,True,True,"AHSVPI",0.0,50.0,0.0,0.0,0.0
"Rondônia","RO","Vilhena","2798484","2020-10-21T03:00:22.626Z",98.0,7.0,5.0,3,2.0,0,True,True,"HOSPITAL REGIONAL ADAMASTOR TEIXEIRA DE OLIVEIRA",13.0,205.0,10.0,26.0,10.0
"Bahia","BA","Feira de Santana","2799758","2020-10-21T03:00:21.002Z",26.0,18.0,13.0,16,0.0,4,True,True,"HOSPITAL GERAL CLERISTON ANDRADE",39.0,234.0,26.0,14.0,30.0
"Amazonas","AM","Manaus","3004104","2020-10-21T04:00:28.718Z",34.0,5.0,0.0,0,0.0,0,True,True,"MATERNIDADE AZILDA DA SILVA MARREIRO",8.0,64.0,0.0,0.0,0.0
"São Paulo","SP","Taubaté","3126838","2020-10-21T03:00:28.347Z",187.0,36.0,7.0,8,0.0,0,True,True,"HOSPITAL REGIONAL DO VALE DO PARAIBA",59.0,210.0,39.0,48.0,20.0
"Piauí","PI","Teresina","3285391","2020-10-21T03:00:51.709Z",127.0,19.0,6.0,9,0.0,3,True,True,"HOSPITAL UNIVERSITARIO DA UNIVERSIDADE FEDERAL DO PIAUI",49.0,177.0,15.0,17.0,30.0
"Minas Gerais","MG","Belo Horizonte","3702693","2020-10-20T03:00:00.000Z",48.0,20.0,1.0,0,0.0,0,True,True,"MATERNIDADE UNIMED UNIDADE GRAJAU",0.0,71.0,10.0,0.0,0.0
"Bahia","BA","Ilhéus","3906787","2020-10-21T03:00:00.000Z",11.0,11.0,0.0,4,0.0,0,True,True,"HOSPITAL DE ILHEUS",14.0,70.0,2.0,11.0,11.0
"São Paulo","SP","São Carlos","5586348","2020-10-21T03:00:23.678Z",31.0,6.0,17.0,6,1.0,0,True,True,"HOSPITAL UNIVERST DA UFSCAR PROF DR HORACIO C PANEPUCCI",13.0,67.0,0.0,32.0,10.0
"Bahia","BA","Salvador","6852300","2020-10-21T03:00:11.753Z",0.0,0.0,6.0,1,0.0,0,True,True,"MEDTOWER",0.0,108.0,0.0,14.0,0.0
"Pará","PA","Belém","7871902","2020-10-21T03:00:30.934Z",45.0,9.0,2.0,0,0.0,0,True,True,"HOSPITAL ONCOLOGICO INFANTIL OCTAVIO LOBO",28.0,90.0,10.0,7.0,7.0
"Piauí","PI","Parnaíba","8015899","2020-10-20T03:00:00.000Z",12.0,10.0,2.0,5,1.0,1,True,True,"HOSPITAL ESTADUAL DIRCEU ARCOVERDE",30.0,149.0,10.0,47.0,21.0
"São Paulo","SP","São José dos Campos","9491252","2020-10-21T03:00:01.834Z",89.0,32.0,6.0,7,0.0,0,True,True,"DR RUBENS SAVASTANO HOSPITAL REGIONAL DE SAO JOSE DOS CAMPOS",30.0,108.0,20.0,27.0,10.0
"São Paulo","SP","Registro","9556095","2020-10-21T03:00:06.356Z",44.0,21.0,0.0,8,0.0,0,True,True,"HOSPITAL REGIONAL DE REGISTRO REGISTRO",36.0,65.0,15.0,0.0,25.0
"São Paulo","SP","Garça","9680500","2020-10-21T03:00:31.174Z",11.0,3.0,0.0,0,0.0,0,True,True,"AHBB",3.0,79.0,0.0,7.0,0.0
"São Paulo","SP","Barueri","0127604","2020-10-21T03:00:17.841Z",0.0,0.0,5.0,3,3.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19 JARDIM PAULISTA",0.0,24.0,0.0,0.0,0.0
"Minas Gerais","mg","Mantena","700408480374242 ","2020-10-21T03:00:44.561Z",8.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Amazonas","am","Manaus","2012758","2020-10-21T03:00:20.025Z",12.0,0.0,2.0,0,3.0,0,True,True,"","","","","",""
"São Paulo","SP","Sorocaba","2081695","2020-10-20T03:00:00.000Z",309.0,23.0,2.0,6,0.0,2,True,True,"CONJUNTO HOSPITALAR SOROCABA",92.0,305.0,38.0,20.0,10.0
"São Paulo","SP","Santa Rita do Passa Quatro","2091275","2020-10-21T03:00:08.941Z",97.0,0.0,14.0,0,1.0,0,True,True,"CAIS CENTRO ATENCAO INTEGRAL SAUDE SANTA RITA PASSA QUATRO",0.0,257.0,0.0,257.0,0.0
"Minas Gerais","MG","Alvinópolis","2100371","2020-10-21T03:00:27.225Z",7.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA DE LOURDES DE ALVINOPOLIS",0.0,35.0,0.0,0.0,0.0
"Minas Gerais","MG","Dom Silvério","2100398","2020-10-21T03:00:37.020Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA DA SAUDE DE DOM SILVERIO",0.0,28.0,0.0,0.0,0.0
"Minas Gerais","MG","São João Evangelista","2102765","2020-10-21T03:00:14.784Z",16.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO JOAO EVANGELISTA",0.0,52.0,0.0,38.0,0.0
"Minas Gerais","MG","Alfenas","2171988","2020-10-21T03:00:12.957Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL UNIVERSITARIO ALZIRA VELANO",23.0,94.0,20.0,0.0,0.0
"Minas Gerais","MG","Pompéu","2178591","2020-10-21T03:00:40.617Z",9.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE MISERICORDIA DE POMPEU",3.0,33.0,0.0,0.0,0.0
"Minas Gerais","MG","Águas Formosas","2183803","2020-10-21T03:00:29.380Z",29.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL SAO VICENTE DE PAULO DE AGUAS FORMOSAS",1.0,65.0,0.0,22.0,0.0
"Santa Catarina","SC","Salete","2377632","2020-10-21T03:00:36.769Z",2.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE SANTA TEREZINHA",3.0,32.0,0.0,0.0,0.0
"Santa Catarina","SC","Joinville","2436450","2020-10-21T03:00:59.990Z",155.0,32.0,5.0,3,0.0,0,True,True,"HOSPITAL REGIONAL HANS DIETER SCHMIDT",36.0,217.0,21.0,103.0,27.0
"Espírito Santo","ES","Linhares","2465825","2020-10-21T03:00:07.676Z",30.0,8.0,5.0,6,0.0,0,True,True,"HOSPITAL GERAL DE LINHARES HGL",11.0,86.0,9.0,25.0,20.0
"Espírito Santo","ES","Cachoeiro de Itapemirim","2485729","2020-10-21T03:00:00.000Z",39.0,26.0,12.0,11,0.0,0,True,True,"HIFA",2.0,130.0,3.0,38.0,20.0
"Goiás","GO","Itapuranga","2535157","2020-10-21T03:00:42.039Z",4.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE ITAPURANGA",1.0,37.0,0.0,0.0,0.0
"Piauí","PI","Teresina","2727005","2020-10-20T03:00:00.000Z",16.0,2.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO PAULO",4.0,64.0,4.0,12.0,12.0
"Minas Gerais","MG","Campo do Meio","2760932","2020-10-21T03:00:54.038Z",5.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL ANTONIO REIS",1.0,25.0,0.0,0.0,0.0
"Piauí","PI","Oeiras","2777762","2020-10-21T03:00:44.616Z",33.0,3.0,4.0,2,0.0,0,True,True,"HOSP REG DEOLINDO COUTO",2.0,83.0,10.0,25.0,10.0
"Pernambuco","PE","Recife","2802783","2020-10-21T03:00:53.141Z",550.0,17.0,11.0,11,0.0,0,True,True,"HOSPITAL GETULIO VARGAS",58.0,509.0,31.0,50.0,20.0
